<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.24	08:00:00	1.03969	1.03985	1.03955	1.03968	237	0	2
2024.12.24	08:15:00	1.03969	1.03969	1.03925	1.03962	383	0	2
2024.12.24	08:30:00	1.03961	1.03971	1.03932	1.03964	296	0	2
2024.12.24	08:45:00	1.03964	1.03974	1.03943	1.03962	258	0	2
2024.12.24	09:00:00	1.03962	1.03984	1.03946	1.03950	611	0	2
2024.12.24	09:15:00	1.03949	1.03983	1.03933	1.03976	375	0	2
2024.12.24	09:30:00	1.03976	1.03978	1.03926	1.03940	374	0	2
2024.12.24	09:45:00	1.03940	1.03949	1.03902	1.03904	476	0	2
2024.12.24	10:00:00	1.03905	1.03956	1.03899	1.03937	666	0	2
2024.12.24	10:15:00	1.03938	1.03973	1.03933	1.03965	578	0	2
2024.12.24	10:30:00	1.03967	1.04055	1.03967	1.04018	623	0	2
2024.12.24	10:45:00	1.04018	1.04019	1.03920	1.03953	654	0	2
2024.12.24	11:00:00	1.03954	1.03979	1.03937	1.03974	511	0	2
2024.12.24	11:15:00	1.03973	1.03988	1.03951	1.03958	472	0	2
2024.12.24	11:30:00	1.03958	1.03982	1.03939	1.03948	507	0	2
2024.12.24	11:45:00	1.03948	1.03948	1.03902	1.03919	656	0	2
2024.12.24	12:00:00	1.03919	1.03942	1.03890	1.03934	563	0	2
2024.12.24	12:15:00	1.03936	1.03967	1.03921	1.03940	497	0	2
2024.12.24	12:30:00	1.03940	1.03943	1.03905	1.03917	469	0	2
2024.12.24	12:45:00	1.03918	1.03974	1.03907	1.03966	531	0	2
2024.12.24	13:00:00	1.03965	1.04036	1.03952	1.04033	519	0	2
2024.12.24	13:15:00	1.04033	1.04036	1.04001	1.04002	453	0	2
2024.12.24	13:30:00	1.04002	1.04005	1.03944	1.03969	564	0	2
2024.12.24	13:45:00	1.03970	1.03971	1.03916	1.03947	528	0	2
2024.12.24	14:00:00	1.03947	1.03989	1.03933	1.03985	632	0	2
2024.12.24	14:15:00	1.03984	1.04035	1.03984	1.03999	630	0	2
2024.12.24	14:30:00	1.04000	1.04037	1.03995	1.03995	625	0	2
2024.12.24	14:45:00	1.03996	1.04030	1.03890	1.03914	913	0	2
2024.12.24	15:00:00	1.03911	1.04000	1.03894	1.03976	907	0	2
2024.12.24	15:15:00	1.03976	1.04013	1.03973	1.04005	626	0	2
2024.12.24	15:30:00	1.04004	1.04009	1.03929	1.03945	830	0	2
2024.12.24	15:45:00	1.03945	1.04034	1.03945	1.04026	865	0	2
2024.12.24	16:00:00	1.04025	1.04030	1.03953	1.03990	916	0	2
2024.12.24	16:15:00	1.03991	1.04075	1.03989	1.04069	948	0	2
2024.12.24	16:30:00	1.04070	1.04100	1.04031	1.04074	1216	0	2
2024.12.24	16:45:00	1.04074	1.04091	1.04027	1.04049	1152	0	2
2024.12.24	17:00:00	1.04050	1.04079	1.04027	1.04036	1006	0	2
2024.12.24	17:15:00	1.04036	1.04038	1.03934	1.03953	1051	0	2
2024.12.24	17:30:00	1.03953	1.03974	1.03916	1.03928	1118	0	2
2024.12.24	17:45:00	1.03929	1.03968	1.03906	1.03916	1291	0	2
2024.12.24	18:00:00	1.03916	1.03964	1.03874	1.03889	938	0	2
2024.12.24	18:15:00	1.03889	1.03917	1.03886	1.03912	697	0	2
2024.12.24	18:30:00	1.03912	1.03952	1.03898	1.03939	855	0	2
2024.12.24	18:45:00	1.03940	1.03946	1.03873	1.03875	745	0	2
2024.12.24	19:00:00	1.03875	1.03937	1.03863	1.03916	725	0	2
2024.12.24	19:15:00	1.03916	1.03929	1.03881	1.03915	724	0	2
2024.12.24	19:30:00	1.03915	1.03919	1.03845	1.03855	664	0	2
2024.12.24	19:45:00	1.03855	1.03915	1.03835	1.03886	876	0	2
2024.12.24	20:00:00	1.03884	1.03931	1.03884	1.03906	363	0	2
2024.12.24	20:15:00	1.03906	1.03916	1.03873	1.03875	316	0	2
2024.12.24	20:30:00	1.03874	1.03904	1.03868	1.03901	147	0	2
2024.12.24	20:45:00	1.03901	1.03929	1.03886	1.03920	185	0	2
2024.12.24	21:00:00	1.03920	1.03927	1.03910	1.03917	482	0	2
2024.12.24	21:15:00	1.03924	1.03976	1.03892	1.03914	338	0	2
2024.12.24	21:30:00	1.03914	1.03944	1.03912	1.03930	170	0	2
2024.12.24	21:45:00	1.03928	1.03945	1.03888	1.03922	399	0	4
2024.12.24	22:00:00	1.03920	1.03934	1.03890	1.03900	295	0	19
2024.12.24	22:15:00	1.03898	1.03928	1.03879	1.03905	321	0	25
2024.12.24	22:30:00	1.03899	1.03949	1.03884	1.03888	339	0	19
2024.12.24	22:45:00	1.03888	1.04000	1.03882	1.03968	943	0	4
2024.12.24	23:00:00	1.03976	1.04025	1.03929	1.03971	635	0	16
2024.12.24	23:15:00	1.03986	1.04026	1.03902	1.03979	187	0	2
2024.12.24	23:30:00	1.03954	1.03954	1.03895	1.03924	123	0	2
2024.12.24	23:45:00	1.03924	1.03927	1.03909	1.03919	8	0	62
2024.12.26	00:00:00	1.04004	1.04006	1.03993	1.03993	56	0	59
2024.12.26	00:15:00	1.03993	1.04047	1.03986	1.04031	113	0	24
2024.12.26	00:30:00	1.04032	1.04035	1.03985	1.03998	185	0	15
2024.12.26	00:45:00	1.03997	1.04012	1.03987	1.04008	267	0	39
2024.12.26	01:00:00	1.04008	1.04021	1.03956	1.04008	322	0	2
2024.12.26	01:15:00	1.04007	1.04031	1.03992	1.04004	546	0	3
2024.12.26	01:30:00	1.04004	1.04007	1.03989	1.03996	283	0	2
2024.12.26	01:45:00	1.03996	1.04002	1.03973	1.03990	216	0	2
2024.12.26	02:00:00	1.03990	1.04010	1.03966	1.03966	727	0	2
2024.12.26	02:15:00	1.03966	1.03971	1.03936	1.03941	284	0	2
2024.12.26	02:30:00	1.03941	1.03949	1.03929	1.03947	360	0	2
2024.12.26	02:45:00	1.03948	1.04002	1.03941	1.03966	637	0	2
2024.12.26	03:00:00	1.03967	1.03984	1.03941	1.03973	664	0	2
2024.12.26	03:15:00	1.03974	1.03991	1.03955	1.03969	556	0	2
2024.12.26	03:30:00	1.03970	1.04001	1.03970	1.03978	1002	0	2
2024.12.26	03:45:00	1.03978	1.03992	1.03968	1.03970	924	0	2
2024.12.26	04:00:00	1.03971	1.03997	1.03967	1.03989	389	0	2
2024.12.26	04:15:00	1.03990	1.03999	1.03975	1.03981	306	0	2
2024.12.26	04:30:00	1.03982	1.03991	1.03971	1.03979	319	0	2
2024.12.26	04:45:00	1.03980	1.04000	1.03968	1.03990	303	0	2
2024.12.26	05:00:00	1.03989	1.04001	1.03984	1.03999	258	0	2
2024.12.26	05:15:00	1.04000	1.04042	1.03994	1.04022	252	0	2
2024.12.26	05:30:00	1.04023	1.04033	1.04015	1.04025	273	0	2
2024.12.26	05:45:00	1.04024	1.04028	1.04005	1.04007	294	0	2
2024.12.26	06:00:00	1.04007	1.04007	1.03980	1.03986	227	0	2
2024.12.26	06:15:00	1.03986	1.03995	1.03981	1.03994	205	0	2
2024.12.26	06:30:00	1.03994	1.04016	1.03993	1.04002	232	0	2
2024.12.26	06:45:00	1.04003	1.04004	1.03978	1.03978	273	0	2
2024.12.26	07:00:00	1.03977	1.04003	1.03976	1.03987	234	0	2
2024.12.26	07:15:00	1.03986	1.04011	1.03981	1.04005	303	0	2
2024.12.26	07:30:00	1.04005	1.04027	1.04004	1.04018	184	0	2
2024.12.26	07:45:00	1.04018	1.04021	1.03971	1.03977	344	0	2
2024.12.26	08:00:00	1.03977	1.03997	1.03967	1.03996	271	0	2
2024.12.26	08:15:00	1.03997	1.04003	1.03991	1.03997	207	0	2
2024.12.26	08:30:00	1.03996	1.04004	1.03992	1.04001	170	0	2
2024.12.26	08:45:00	1.04001	1.04003	1.03977	1.03982	274	0	2
2024.12.26	09:00:00	1.03982	1.03994	1.03960	1.03966	257	0	2
2024.12.26	09:15:00	1.03966	1.03971	1.03904	1.03930	480	0	3
2024.12.26	09:30:00	1.03930	1.03954	1.03916	1.03952	317	0	2
2024.12.26	09:45:00	1.03951	1.04000	1.03945	1.03976	547	0	2
2024.12.26	10:00:00	1.03976	1.03987	1.03949	1.03967	612	0	2
2024.12.26	10:15:00	1.03965	1.03967	1.03930	1.03947	550	0	2
2024.12.26	10:30:00	1.03946	1.03954	1.03927	1.03941	490	0	2
2024.12.26	10:45:00	1.03942	1.03959	1.03938	1.03949	454	0	2
2024.12.26	11:00:00	1.03948	1.03978	1.03911	1.03961	526	0	2
2024.12.26	11:15:00	1.03960	1.03975	1.03940	1.03972	505	0	2
2024.12.26	11:30:00	1.03973	1.03984	1.03955	1.03978	367	0	2
2024.12.26	11:45:00	1.03978	1.04001	1.03968	1.03990	401	0	2
2024.12.26	12:00:00	1.03990	1.04008	1.03981	1.04007	271	0	2
2024.12.26	12:15:00	1.04008	1.04018	1.04000	1.04015	263	0	2
2024.12.26	12:30:00	1.04014	1.04031	1.04007	1.04017	246	0	2
2024.12.26	12:45:00	1.04017	1.04022	1.03998	1.04018	157	0	2
2024.12.26	13:00:00	1.04018	1.04021	1.03992	1.04002	237	0	2
2024.12.26	13:15:00	1.04002	1.04019	1.03996	1.04003	272	0	2
2024.12.26	13:30:00	1.04003	1.04016	1.04003	1.04013	152	0	2
2024.12.26	13:45:00	1.04013	1.04015	1.04001	1.04012	187	0	2
2024.12.26	14:00:00	1.04012	1.04013	1.03948	1.03950	423	0	2
2024.12.26	14:15:00	1.03950	1.03956	1.03926	1.03946	417	0	2
2024.12.26	14:30:00	1.03946	1.03951	1.03934	1.03946	391	0	2
2024.12.26	14:45:00	1.03946	1.04001	1.03931	1.03995	628	0	2
2024.12.26	15:00:00	1.03996	1.04052	1.03995	1.04048	515	0	2
2024.12.26	15:15:00	1.04048	1.04057	1.03973	1.03973	509	0	2
2024.12.26	15:30:00	1.03970	1.04026	1.03970	1.04013	915	0	2
2024.12.26	15:45:00	1.04013	1.04042	1.04001	1.04026	636	0	2
2024.12.26	16:00:00	1.04026	1.04036	1.03998	1.04008	1002	0	2
2024.12.26	16:15:00	1.04007	1.04013	1.03970	1.03985	912	0	2
2024.12.26	16:30:00	1.03984	1.03985	1.03951	1.03959	914	0	2
2024.12.26	16:45:00	1.03960	1.04044	1.03951	1.04023	1087	0	2
2024.12.26	17:00:00	1.04023	1.04088	1.03980	1.04086	1212	0	2
2024.12.26	17:15:00	1.04085	1.04116	1.04048	1.04099	968	0	2
2024.12.26	17:30:00	1.04099	1.04151	1.04082	1.04143	927	0	2
2024.12.26	17:45:00	1.04144	1.04150	1.04087	1.04087	1359	0	2
2024.12.26	18:00:00	1.04088	1.04146	1.04081	1.04138	1286	0	2
2024.12.26	18:15:00	1.04139	1.04187	1.04113	1.04182	784	0	2
2024.12.26	18:30:00	1.04183	1.04189	1.04150	1.04177	515	0	2
2024.12.26	18:45:00	1.04177	1.04228	1.04151	1.04220	713	0	2
2024.12.26	19:00:00	1.04220	1.04225	1.04177	1.04187	472	0	3
2024.12.26	19:15:00	1.04187	1.04187	1.04108	1.04121	573	0	3
2024.12.26	19:30:00	1.04123	1.04146	1.04067	1.04088	979	0	3
2024.12.26	19:45:00	1.04088	1.04127	1.04064	1.04120	821	0	3
2024.12.26	20:00:00	1.04117	1.04248	1.04116	1.04226	991	0	3
2024.12.26	20:15:00	1.04226	1.04278	1.04217	1.04270	601	0	2
2024.12.26	20:30:00	1.04269	1.04300	1.04238	1.04243	666	0	2
2024.12.26	20:45:00	1.04242	1.04264	1.04202	1.04210	635	0	2
2024.12.26	21:00:00	1.04209	1.04209	1.04153	1.04163	577	0	2
2024.12.26	21:15:00	1.04163	1.04174	1.04142	1.04170	453	0	2
2024.12.26	21:30:00	1.04171	1.04225	1.04157	1.04223	629	0	2
2024.12.26	21:45:00	1.04222	1.04235	1.04174	1.04175	904	0	3
2024.12.26	22:00:00	1.04174	1.04212	1.04155	1.04201	604	0	2
2024.12.26	22:15:00	1.04202	1.04207	1.04184	1.04192	462	0	2
2024.12.26	22:30:00	1.04193	1.04208	1.04179	1.04192	526	0	2
2024.12.26	22:45:00	1.04191	1.04215	1.04184	1.04200	674	0	2
2024.12.26	23:00:00	1.04201	1.04203	1.04188	1.04199	348	0	2
2024.12.26	23:15:00	1.04199	1.04216	1.04190	1.04209	243	0	2
2024.12.26	23:30:00	1.04209	1.04225	1.04206	1.04223	227	0	2
2024.12.26	23:45:00	1.04223	1.04228	1.04221	1.04223	124	0	2
2024.12.27	00:00:00	1.04171	1.04198	1.04165	1.04167	162	0	48
2024.12.27	00:15:00	1.04167	1.04217	1.04155	1.04188	313	0	30
2024.12.27	00:30:00	1.04189	1.04232	1.04189	1.04225	277	0	9
2024.12.27	00:45:00	1.04226	1.04231	1.04219	1.04228	83	0	13
2024.12.27	01:00:00	1.04228	1.04251	1.04208	1.04225	273	0	2
2024.12.27	01:15:00	1.04226	1.04241	1.04221	1.04227	194	0	2
2024.12.27	01:30:00	1.04227	1.04238	1.04211	1.04238	399	0	2
2024.12.27	01:45:00	1.04237	1.04240	1.04207	1.04218	857	0	2
2024.12.27	02:00:00	1.04218	1.04238	1.04208	1.04222	511	0	2
2024.12.27	02:15:00	1.04222	1.04229	1.04208	1.04210	395	0	2
2024.12.27	02:30:00	1.04211	1.04213	1.04176	1.04176	384	0	2
2024.12.27	02:45:00	1.04177	1.04226	1.04177	1.04179	671	0	2
2024.12.27	03:00:00	1.04180	1.04181	1.04158	1.04171	680	0	2
2024.12.27	03:15:00	1.04170	1.04174	1.04140	1.04166	496	0	2
2024.12.27	03:30:00	1.04165	1.04184	1.04141	1.04153	585	0	2
2024.12.27	03:45:00	1.04152	1.04162	1.04121	1.04132	573	0	2
2024.12.27	04:00:00	1.04131	1.04142	1.04108	1.04116	473	0	2
2024.12.27	04:15:00	1.04116	1.04130	1.04096	1.04096	635	0	2
2024.12.27	04:30:00	1.04096	1.04101	1.04079	1.04095	373	0	2
2024.12.27	04:45:00	1.04096	1.04109	1.04091	1.04094	474	0	2
2024.12.27	05:00:00	1.04094	1.04094	1.04080	1.04089	479	0	2
2024.12.27	05:15:00	1.04090	1.04093	1.04067	1.04085	327	0	2
2024.12.27	05:30:00	1.04086	1.04108	1.04085	1.04103	214	0	2
2024.12.27	05:45:00	1.04103	1.04129	1.04099	1.04126	159	0	2
2024.12.27	06:00:00	1.04129	1.04134	1.04104	1.04107	215	0	2
2024.12.27	06:15:00	1.04107	1.04114	1.04101	1.04103	197	0	2
2024.12.27	06:30:00	1.04103	1.04107	1.04079	1.04107	285	0	2
2024.12.27	06:45:00	1.04106	1.04107	1.04085	1.04090	173	0	2
2024.12.27	07:00:00	1.04090	1.04091	1.04075	1.04079	351	0	2
2024.12.27	07:15:00	1.04080	1.04114	1.04073	1.04112	292	0	2
2024.12.27	07:30:00	1.04112	1.04113	1.04089	1.04100	292	0	2
2024.12.27	07:45:00	1.04100	1.04113	1.04085	1.04093	368	0	2
2024.12.27	08:00:00	1.04093	1.04100	1.04076	1.04088	351	0	2
2024.12.27	08:15:00	1.04089	1.04119	1.04078	1.04108	303	0	2
2024.12.27	08:30:00	1.04107	1.04121	1.04100	1.04104	265	0	2
2024.12.27	08:45:00	1.04102	1.04124	1.04090	1.04121	265	0	2
2024.12.27	09:00:00	1.04121	1.04121	1.04082	1.04097	652	0	2
2024.12.27	09:15:00	1.04097	1.04118	1.04082	1.04094	339	0	2
2024.12.27	09:30:00	1.04094	1.04115	1.04050	1.04070	511	0	2
2024.12.27	09:45:00	1.04070	1.04248	1.04057	1.04218	1378	0	3
2024.12.27	10:00:00	1.04217	1.04256	1.04174	1.04247	1083	0	2
2024.12.27	10:15:00	1.04246	1.04248	1.04133	1.04135	860	0	2
2024.12.27	10:30:00	1.04136	1.04174	1.04104	1.04163	653	0	2
2024.12.27	10:45:00	1.04165	1.04172	1.04109	1.04123	648	0	2
2024.12.27	11:00:00	1.04122	1.04136	1.04090	1.04117	505	0	3
2024.12.27	11:15:00	1.04116	1.04160	1.04105	1.04147	536	0	2
2024.12.27	11:30:00	1.04146	1.04164	1.04108	1.04120	641	0	2
2024.12.27	11:45:00	1.04120	1.04180	1.04117	1.04169	607	0	2
2024.12.27	12:00:00	1.04168	1.04198	1.04135	1.04159	466	0	2
2024.12.27	12:15:00	1.04159	1.04186	1.04144	1.04175	411	0	2
2024.12.27	12:30:00	1.04176	1.04190	1.04116	1.04154	438	0	2
2024.12.27	12:45:00	1.04154	1.04214	1.04147	1.04186	644	0	2
2024.12.27	13:00:00	1.04187	1.04226	1.04185	1.04220	699	0	2
2024.12.27	13:15:00	1.04219	1.04319	1.04219	1.04289	885	0	2
2024.12.27	13:30:00	1.04290	1.04310	1.04282	1.04304	526	0	2
2024.12.27	13:45:00	1.04303	1.04407	1.04303	1.04387	706	0	2
2024.12.27	14:00:00	1.04387	1.04441	1.04381	1.04385	659	0	2
2024.12.27	14:15:00	1.04386	1.04406	1.04341	1.04345	633	0	2
2024.12.27	14:30:00	1.04344	1.04344	1.04295	1.04339	583	0	2
2024.12.27	14:45:00	1.04339	1.04347	1.04280	1.04324	767	0	2
2024.12.27	15:00:00	1.04324	1.04381	1.04318	1.04338	981	0	2
2024.12.27	15:15:00	1.04338	1.04338	1.04286	1.04307	936	0	2
2024.12.27	15:30:00	1.04308	1.04337	1.04307	1.04321	895	0	2
2024.12.27	15:45:00	1.04321	1.04385	1.04317	1.04385	969	0	2
2024.12.27	16:00:00	1.04384	1.04397	1.04327	1.04337	1326	0	2
2024.12.27	16:15:00	1.04335	1.04348	1.04293	1.04320	1191	0	2
2024.12.27	16:30:00	1.04320	1.04359	1.04306	1.04323	1390	0	2
2024.12.27	16:45:00	1.04324	1.04378	1.04246	1.04264	1470	0	2
2024.12.27	17:00:00	1.04265	1.04273	1.04170	1.04172	1500	0	2
2024.12.27	17:15:00	1.04174	1.04242	1.04158	1.04230	1244	0	2
2024.12.27	17:30:00	1.04230	1.04304	1.04219	1.04299	1196	0	2
2024.12.27	17:45:00	1.04298	1.04358	1.04176	1.04218	1993	0	3
2024.12.27	18:00:00	1.04219	1.04273	1.04207	1.04256	1549	0	2
2024.12.27	18:15:00	1.04257	1.04302	1.04253	1.04299	967	0	2
2024.12.27	18:30:00	1.04299	1.04306	1.04256	1.04301	880	0	2
2024.12.27	18:45:00	1.04302	1.04327	1.04220	1.04221	913	0	2
2024.12.27	19:00:00	1.04221	1.04226	1.04160	1.04175	1123	0	2
2024.12.27	19:15:00	1.04176	1.04201	1.04144	1.04192	857	0	3
2024.12.27	19:30:00	1.04192	1.04194	1.04155	1.04186	885	0	3
2024.12.27	19:45:00	1.04186	1.04215	1.04160	1.04214	887	0	2
2024.12.27	20:00:00	1.04213	1.04277	1.04208	1.04271	758	0	2
2024.12.27	20:15:00	1.04271	1.04271	1.04237	1.04246	784	0	2
2024.12.27	20:30:00	1.04247	1.04289	1.04247	1.04280	613	0	2
2024.12.27	20:45:00	1.04281	1.04281	1.04243	1.04262	567	0	2
2024.12.27	21:00:00	1.04262	1.04285	1.04238	1.04254	735	0	3
2024.12.27	21:15:00	1.04253	1.04273	1.04240	1.04259	782	0	2
2024.12.27	21:30:00	1.04259	1.04282	1.04242	1.04277	643	0	2
2024.12.27	21:45:00	1.04277	1.04304	1.04260	1.04283	593	0	2
2024.12.27	22:00:00	1.04283	1.04283	1.04230	1.04237	662	0	2
2024.12.27	22:15:00	1.04238	1.04250	1.04230	1.04232	541	0	2
2024.12.27	22:30:00	1.04231	1.04271	1.04228	1.04249	478	0	2
2024.12.27	22:45:00	1.04248	1.04273	1.04241	1.04258	457	0	2
2024.12.27	23:00:00	1.04257	1.04259	1.04235	1.04254	281	0	2
2024.12.27	23:15:00	1.04255	1.04262	1.04232	1.04232	214	0	2
2024.12.27	23:30:00	1.04232	1.04238	1.04218	1.04221	194	0	3
2024.12.27	23:45:00	1.04222	1.04245	1.04217	1.04240	178	0	2
2024.12.30	00:00:00	1.04304	1.04314	1.04289	1.04312	100	0	22
2024.12.30	00:15:00	1.04314	1.04315	1.04296	1.04300	95	0	22
2024.12.30	00:30:00	1.04301	1.04302	1.04261	1.04286	199	0	21
2024.12.30	00:45:00	1.04285	1.04313	1.04265	1.04307	281	0	21
2024.12.30	01:00:00	1.04307	1.04340	1.04268	1.04325	505	0	3
2024.12.30	01:15:00	1.04325	1.04331	1.04306	1.04320	277	0	3
2024.12.30	01:30:00	1.04320	1.04320	1.04280	1.04297	277	0	2
2024.12.30	01:45:00	1.04296	1.04308	1.04283	1.04294	197	0	3
2024.12.30	02:00:00	1.04294	1.04306	1.04258	1.04259	359	0	3
2024.12.30	02:15:00	1.04260	1.04299	1.04258	1.04290	165	0	3
2024.12.30	02:30:00	1.04291	1.04306	1.04282	1.04300	156	0	3
2024.12.30	02:45:00	1.04299	1.04312	1.04257	1.04274	318	0	3
2024.12.30	03:00:00	1.04276	1.04291	1.04253	1.04260	282	0	3
2024.12.30	03:15:00	1.04260	1.04283	1.04259	1.04272	275	0	3
2024.12.30	03:30:00	1.04271	1.04307	1.04269	1.04301	186	0	3
2024.12.30	03:45:00	1.04300	1.04300	1.04249	1.04251	133	0	3
2024.12.30	04:00:00	1.04252	1.04268	1.04240	1.04262	218	0	3
2024.12.30	04:15:00	1.04262	1.04268	1.04254	1.04259	153	0	3
2024.12.30	04:30:00	1.04259	1.04274	1.04245	1.04271	186	0	3
2024.12.30	04:45:00	1.04270	1.04273	1.04247	1.04256	164	0	3
2024.12.30	05:00:00	1.04256	1.04256	1.04209	1.04213	199	0	3
2024.12.30	05:15:00	1.04213	1.04235	1.04212	1.04231	195	0	3
2024.12.30	05:30:00	1.04232	1.04251	1.04227	1.04251	141	0	3
2024.12.30	05:45:00	1.04250	1.04255	1.04233	1.04245	133	0	3
2024.12.30	06:00:00	1.04245	1.04255	1.04243	1.04252	154	0	3
2024.12.30	06:15:00	1.04251	1.04255	1.04248	1.04253	116	0	3
2024.12.30	06:30:00	1.04253	1.04256	1.04250	1.04254	81	0	3
2024.12.30	06:45:00	1.04253	1.04260	1.04250	1.04254	127	0	3
2024.12.30	07:00:00	1.04253	1.04260	1.04246	1.04256	157	0	3
2024.12.30	07:15:00	1.04256	1.04261	1.04248	1.04252	106	0	3
2024.12.30	07:30:00	1.04251	1.04267	1.04243	1.04247	269	0	3
2024.12.30	07:45:00	1.04246	1.04268	1.04228	1.04252	217	0	3
2024.12.30	08:00:00	1.04251	1.04307	1.04251	1.04287	311	0	3
2024.12.30	08:15:00	1.04286	1.04301	1.04272	1.04292	303	0	3
2024.12.30	08:30:00	1.04294	1.04315	1.04282	1.04284	277	0	3
2024.12.30	08:45:00	1.04284	1.04293	1.04272	1.04289	275	0	3
2024.12.30	09:00:00	1.04289	1.04294	1.04246	1.04257	536	0	3
2024.12.30	09:15:00	1.04256	1.04286	1.04246	1.04252	528	0	2
2024.12.30	09:30:00	1.04252	1.04258	1.04209	1.04256	613	0	2
2024.12.30	09:45:00	1.04256	1.04288	1.04226	1.04267	812	0	2
2024.12.30	10:00:00	1.04265	1.04297	1.04230	1.04237	1246	0	3
2024.12.30	10:15:00	1.04237	1.04246	1.04182	1.04195	966	0	3
2024.12.30	10:30:00	1.04195	1.04229	1.04169	1.04217	841	0	2
2024.12.30	10:45:00	1.04216	1.04223	1.04093	1.04127	862	0	2
2024.12.30	11:00:00	1.04125	1.04186	1.04108	1.04145	887	0	3
2024.12.30	11:15:00	1.04144	1.04184	1.04131	1.04181	877	0	2
2024.12.30	11:30:00	1.04181	1.04238	1.04169	1.04214	918	0	2
2024.12.30	11:45:00	1.04216	1.04394	1.04215	1.04339	1189	0	2
2024.12.30	12:00:00	1.04338	1.04440	1.04326	1.04417	1125	0	3
2024.12.30	12:15:00	1.04416	1.04429	1.04356	1.04360	1076	0	2
2024.12.30	12:30:00	1.04359	1.04394	1.04352	1.04389	751	0	2
2024.12.30	12:45:00	1.04389	1.04441	1.04379	1.04380	930	0	2
2024.12.30	13:00:00	1.04380	1.04436	1.04367	1.04430	821	0	3
2024.12.30	13:15:00	1.04431	1.04498	1.04412	1.04468	723	0	3
2024.12.30	13:30:00	1.04467	1.04508	1.04458	1.04469	741	0	2
2024.12.30	13:45:00	1.04469	1.04521	1.04449	1.04479	786	0	3
2024.12.30	14:00:00	1.04479	1.04583	1.04470	1.04573	934	0	2
2024.12.30	14:15:00	1.04573	1.04574	1.04390	1.04448	1088	0	2
2024.12.30	14:30:00	1.04449	1.04493	1.04409	1.04480	1043	0	2
2024.12.30	14:45:00	1.04484	1.04516	1.04466	1.04494	1121	0	2
2024.12.30	15:00:00	1.04495	1.04520	1.04391	1.04397	1311	0	2
2024.12.30	15:15:00	1.04398	1.04427	1.04360	1.04375	1276	0	2
2024.12.30	15:30:00	1.04375	1.04378	1.04308	1.04314	1530	0	2
2024.12.30	15:45:00	1.04313	1.04320	1.03851	1.03881	3085	0	2
2024.12.30	16:00:00	1.03879	1.04040	1.03799	1.04020	2684	0	2
2024.12.30	16:15:00	1.04019	1.04079	1.03999	1.04006	1459	0	2
2024.12.30	16:30:00	1.04006	1.04006	1.03857	1.03905	1831	0	2
2024.12.30	16:45:00	1.03905	1.04089	1.03904	1.04055	2175	0	2
2024.12.30	17:00:00	1.04053	1.04059	1.03921	1.03936	2411	0	2
2024.12.30	17:15:00	1.03936	1.03965	1.03869	1.03912	1826	0	2
2024.12.30	17:30:00	1.03913	1.03957	1.03826	1.03834	2033	0	2
2024.12.30	17:45:00	1.03833	1.03856	1.03717	1.03806	2686	0	2
2024.12.30	18:00:00	1.03806	1.03843	1.03783	1.03805	2103	0	2
2024.12.30	18:15:00	1.03804	1.03888	1.03747	1.03790	1715	0	2
2024.12.30	18:30:00	1.03790	1.03913	1.03790	1.03884	1354	0	2
2024.12.30	18:45:00	1.03884	1.03899	1.03787	1.03859	1306	0	2
2024.12.30	19:00:00	1.03859	1.03906	1.03844	1.03898	1411	0	2
2024.12.30	19:15:00	1.03897	1.03936	1.03877	1.03914	778	0	2
2024.12.30	19:30:00	1.03913	1.03924	1.03862	1.03886	828	0	2
2024.12.30	19:45:00	1.03886	1.03954	1.03876	1.03942	877	0	2
2024.12.30	20:00:00	1.03942	1.03994	1.03936	1.03980	885	0	2
2024.12.30	20:15:00	1.03979	1.03997	1.03957	1.03970	733	0	2
2024.12.30	20:30:00	1.03971	1.04036	1.03963	1.04028	819	0	2
2024.12.30	20:45:00	1.04028	1.04071	1.04024	1.04044	799	0	2
2024.12.30	21:00:00	1.04044	1.04053	1.03990	1.04004	818	0	2
2024.12.30	21:15:00	1.04001	1.04031	1.03981	1.04021	732	0	2
2024.12.30	21:30:00	1.04023	1.04041	1.04013	1.04016	583	0	2
2024.12.30	21:45:00	1.04015	1.04023	1.03960	1.03965	610	0	2
2024.12.30	22:00:00	1.03965	1.04021	1.03951	1.04017	826	0	2
2024.12.30	22:15:00	1.04017	1.04051	1.04016	1.04024	549	0	2
2024.12.30	22:30:00	1.04024	1.04032	1.04003	1.04023	593	0	2
2024.12.30	22:45:00	1.04024	1.04041	1.03986	1.03987	696	0	2
2024.12.30	23:00:00	1.03987	1.04020	1.03982	1.04004	270	0	2
2024.12.30	23:15:00	1.04004	1.04013	1.03995	1.03996	233	0	2
2024.12.30	23:30:00	1.03997	1.04039	1.03995	1.04038	228	0	2
2024.12.30	23:45:00	1.04038	1.04048	1.04029	1.04046	79	0	2
2024.12.31	00:00:00	1.04003	1.04031	1.03998	1.04022	247	0	38
2024.12.31	00:15:00	1.04023	1.04038	1.04010	1.04010	328	0	23
2024.12.31	00:30:00	1.04010	1.04031	1.04010	1.04021	100	0	13
2024.12.31	00:45:00	1.04022	1.04055	1.04019	1.04041	116	0	7
